CellID,Time(s),x(microns),y(microns)
71,2.845e+00,1.099e+03,1.665e+02
71,5.690e+00,1.099e+03,1.665e+02
71,8.535e+00,1.099e+03,1.665e+02
71,1.138e+01,1.099e+03,1.665e+02
71,1.423e+01,1.100e+03,1.665e+02
71,1.707e+01,1.100e+03,1.665e+02
71,1.992e+01,1.100e+03,1.666e+02
71,2.276e+01,1.100e+03,1.665e+02
71,2.561e+01,1.099e+03,1.665e+02
71,2.845e+01,1.099e+03,1.664e+02
71,3.130e+01,1.099e+03,1.665e+02
71,3.414e+01,1.099e+03,1.662e+02
71,3.698e+01,1.099e+03,1.665e+02
71,3.983e+01,1.100e+03,1.664e+02
71,4.268e+01,1.100e+03,1.665e+02
71,4.552e+01,1.100e+03,1.664e+02
71,4.837e+01,1.100e+03,1.665e+02
71,5.121e+01,1.099e+03,1.665e+02
71,5.406e+01,1.100e+03,1.666e+02
71,5.690e+01,1.100e+03,1.666e+02
71,5.975e+01,1.100e+03,1.666e+02
71,6.259e+01,1.100e+03,1.665e+02
71,6.544e+01,1.100e+03,1.666e+02
71,6.828e+01,1.100e+03,1.665e+02
71,7.112e+01,1.100e+03,1.665e+02
71,7.397e+01,1.100e+03,1.668e+02
71,7.682e+01,1.100e+03,1.667e+02
71,7.966e+01,1.099e+03,1.668e+02
71,8.251e+01,1.099e+03,1.667e+02
71,8.535e+01,1.100e+03,1.667e+02
71,8.820e+01,1.100e+03,1.665e+02
71,9.104e+01,1.100e+03,1.664e+02
71,9.389e+01,1.100e+03,1.665e+02
71,9.673e+01,1.100e+03,1.666e+02
71,9.958e+01,1.100e+03,1.667e+02
71,1.024e+02,1.100e+03,1.666e+02
71,1.053e+02,1.100e+03,1.666e+02
71,1.081e+02,1.100e+03,1.665e+02
71,1.110e+02,1.100e+03,1.664e+02
71,1.138e+02,1.100e+03,1.664e+02
71,1.166e+02,1.101e+03,1.662e+02
71,1.195e+02,1.100e+03,1.662e+02
71,1.223e+02,1.100e+03,1.663e+02
71,1.252e+02,1.100e+03,1.662e+02
71,1.280e+02,1.100e+03,1.661e+02
71,1.309e+02,1.100e+03,1.660e+02
71,1.337e+02,1.100e+03,1.661e+02
71,1.366e+02,1.100e+03,1.660e+02
71,1.394e+02,1.101e+03,1.660e+02
71,1.422e+02,1.101e+03,1.660e+02
71,1.451e+02,1.101e+03,1.661e+02
71,1.479e+02,1.101e+03,1.659e+02
71,1.508e+02,1.101e+03,1.661e+02
71,1.536e+02,1.101e+03,1.658e+02
71,1.565e+02,1.102e+03,1.656e+02
71,1.593e+02,1.103e+03,1.653e+02
71,1.622e+02,1.106e+03,1.652e+02
71,1.650e+02,1.107e+03,1.651e+02
71,1.679e+02,1.109e+03,1.652e+02
71,1.707e+02,1.111e+03,1.651e+02
