CellID,Time(s),x(microns),y(microns)
206,2.845e+00,2.323e+02,6.784e+02
206,5.690e+00,2.325e+02,6.779e+02
206,8.535e+00,2.322e+02,6.778e+02
206,1.138e+01,2.337e+02,6.756e+02
206,1.423e+01,2.334e+02,6.756e+02
206,1.707e+01,2.344e+02,6.748e+02
206,1.992e+01,2.343e+02,6.748e+02
206,2.276e+01,2.343e+02,6.749e+02
206,2.561e+01,2.342e+02,6.748e+02
206,2.845e+01,2.347e+02,6.733e+02
206,3.130e+01,2.347e+02,6.732e+02
206,3.414e+01,2.343e+02,6.729e+02
206,3.698e+01,2.348e+02,6.729e+02
206,3.983e+01,2.342e+02,6.742e+02
206,4.268e+01,2.346e+02,6.728e+02
206,4.552e+01,2.317e+02,6.733e+02
206,4.837e+01,2.344e+02,6.727e+02
206,5.121e+01,2.319e+02,6.730e+02
206,5.406e+01,2.337e+02,6.728e+02
206,5.690e+01,2.314e+02,6.731e+02
206,5.975e+01,2.326e+02,6.727e+02
206,6.259e+01,2.319e+02,6.726e+02
206,6.544e+01,2.315e+02,6.723e+02
206,6.828e+01,2.307e+02,6.722e+02
206,7.112e+01,2.307e+02,6.729e+02
206,7.397e+01,2.301e+02,6.727e+02
206,7.682e+01,2.298e+02,6.721e+02
206,7.966e+01,2.299e+02,6.716e+02
206,8.251e+01,2.295e+02,6.712e+02
206,8.535e+01,2.293e+02,6.708e+02
206,8.820e+01,2.293e+02,6.705e+02
206,9.104e+01,2.284e+02,6.698e+02
206,9.389e+01,2.281e+02,6.694e+02
206,9.673e+01,2.277e+02,6.688e+02
206,9.958e+01,2.273e+02,6.683e+02
206,1.024e+02,2.270e+02,6.679e+02
206,1.053e+02,2.269e+02,6.674e+02
206,1.081e+02,2.266e+02,6.671e+02
206,1.110e+02,2.264e+02,6.667e+02
206,1.138e+02,2.262e+02,6.664e+02
206,1.166e+02,2.260e+02,6.661e+02
206,1.195e+02,2.260e+02,6.659e+02
206,1.223e+02,2.259e+02,6.655e+02
206,1.252e+02,2.259e+02,6.632e+02
206,1.280e+02,2.245e+02,6.630e+02
206,1.309e+02,2.244e+02,6.630e+02
206,1.337e+02,2.246e+02,6.630e+02
206,1.366e+02,2.247e+02,6.631e+02
206,1.394e+02,2.245e+02,6.631e+02
206,1.422e+02,2.246e+02,6.632e+02
206,1.451e+02,2.245e+02,6.633e+02
206,1.479e+02,2.242e+02,6.633e+02
206,1.508e+02,2.256e+02,6.644e+02
206,1.536e+02,2.258e+02,6.649e+02
206,1.565e+02,2.255e+02,6.656e+02
206,1.593e+02,2.251e+02,6.663e+02
206,1.622e+02,2.248e+02,6.661e+02
206,1.650e+02,2.266e+02,6.683e+02
206,1.679e+02,2.273e+02,6.698e+02
206,1.707e+02,2.257e+02,6.677e+02
206,1.735e+02,2.249e+02,6.668e+02
206,1.764e+02,2.242e+02,6.663e+02
206,1.792e+02,2.231e+02,6.661e+02
206,1.821e+02,2.222e+02,6.653e+02
206,1.849e+02,2.216e+02,6.651e+02
206,1.878e+02,2.215e+02,6.648e+02
206,1.906e+02,2.210e+02,6.645e+02
