CellID,Time(s),x(microns),y(microns)
194,2.845e+00,5.218e+01,1.044e+03
194,5.690e+00,5.232e+01,1.044e+03
194,8.535e+00,5.266e+01,1.045e+03
194,1.138e+01,5.270e+01,1.045e+03
194,1.423e+01,5.310e+01,1.045e+03
194,1.707e+01,5.362e+01,1.045e+03
194,1.992e+01,5.442e+01,1.046e+03
194,2.276e+01,5.445e+01,1.046e+03
194,2.561e+01,5.468e+01,1.046e+03
194,2.845e+01,5.455e+01,1.046e+03
194,3.130e+01,5.473e+01,1.046e+03
194,3.414e+01,5.506e+01,1.046e+03
194,3.698e+01,5.518e+01,1.046e+03
194,3.983e+01,5.541e+01,1.047e+03
194,4.268e+01,5.544e+01,1.047e+03
194,4.552e+01,5.572e+01,1.048e+03
194,4.837e+01,5.572e+01,1.048e+03
194,5.121e+01,5.582e+01,1.048e+03
194,5.406e+01,5.591e+01,1.048e+03
194,5.690e+01,5.565e+01,1.048e+03
194,5.975e+01,5.564e+01,1.048e+03
194,6.259e+01,5.570e+01,1.049e+03
194,6.544e+01,5.606e+01,1.049e+03
194,6.828e+01,5.598e+01,1.049e+03
194,7.112e+01,5.606e+01,1.050e+03
194,7.397e+01,5.591e+01,1.050e+03
194,7.682e+01,5.598e+01,1.050e+03
194,7.966e+01,5.620e+01,1.050e+03
194,8.251e+01,5.633e+01,1.051e+03
194,8.535e+01,5.634e+01,1.051e+03
194,8.820e+01,5.640e+01,1.051e+03
194,9.104e+01,5.618e+01,1.052e+03
194,9.389e+01,5.626e+01,1.052e+03
194,9.673e+01,5.591e+01,1.052e+03
194,9.958e+01,5.602e+01,1.052e+03
194,1.024e+02,5.607e+01,1.053e+03
194,1.053e+02,5.618e+01,1.053e+03
194,1.081e+02,5.624e+01,1.053e+03
194,1.110e+02,5.647e+01,1.053e+03
194,1.138e+02,5.649e+01,1.053e+03
194,1.166e+02,5.667e+01,1.053e+03
194,1.195e+02,5.668e+01,1.053e+03
194,1.223e+02,5.702e+01,1.053e+03
194,1.252e+02,5.694e+01,1.053e+03
194,1.280e+02,5.734e+01,1.053e+03
194,1.309e+02,5.730e+01,1.053e+03
194,1.337e+02,5.764e+01,1.053e+03
194,1.366e+02,5.780e+01,1.053e+03
194,1.394e+02,5.826e+01,1.053e+03
194,1.422e+02,5.834e+01,1.053e+03
194,1.451e+02,5.868e+01,1.053e+03
194,1.479e+02,5.960e+01,1.053e+03
194,1.508e+02,6.009e+01,1.053e+03
194,1.536e+02,6.038e+01,1.053e+03
194,1.565e+02,6.062e+01,1.053e+03
194,1.593e+02,6.101e+01,1.053e+03
194,1.622e+02,6.141e+01,1.054e+03
194,1.650e+02,6.163e+01,1.054e+03
194,1.679e+02,6.166e+01,1.054e+03
194,1.707e+02,6.154e+01,1.054e+03
194,1.735e+02,6.161e+01,1.054e+03
194,1.764e+02,6.167e+01,1.054e+03
194,1.792e+02,6.155e+01,1.054e+03
194,1.821e+02,6.158e+01,1.054e+03
194,1.849e+02,6.162e+01,1.054e+03
194,1.878e+02,6.167e+01,1.054e+03
194,1.906e+02,6.174e+01,1.054e+03
194,1.935e+02,6.181e+01,1.054e+03
194,1.963e+02,6.202e+01,1.054e+03
194,1.992e+02,6.219e+01,1.054e+03
194,2.020e+02,6.250e+01,1.054e+03
194,2.048e+02,6.274e+01,1.054e+03
194,2.077e+02,6.303e+01,1.054e+03
194,2.105e+02,6.344e+01,1.054e+03
194,2.134e+02,6.363e+01,1.054e+03
194,2.162e+02,6.429e+01,1.054e+03
194,2.191e+02,6.485e+01,1.054e+03
194,2.276e+02,6.679e+01,1.053e+03
194,2.304e+02,6.756e+01,1.054e+03
194,2.333e+02,6.685e+01,1.053e+03
194,2.361e+02,6.733e+01,1.053e+03
194,2.390e+02,6.809e+01,1.053e+03
194,2.418e+02,6.738e+01,1.053e+03
194,2.532e+02,7.304e+01,1.052e+03
194,2.561e+02,7.350e+01,1.053e+03
194,2.589e+02,7.401e+01,1.053e+03
194,2.617e+02,7.433e+01,1.053e+03
194,2.646e+02,7.459e+01,1.053e+03
194,2.674e+02,7.476e+01,1.053e+03
194,2.703e+02,7.480e+01,1.054e+03
194,2.731e+02,7.524e+01,1.053e+03
194,2.760e+02,7.553e+01,1.054e+03
194,2.788e+02,7.622e+01,1.054e+03
194,2.817e+02,7.705e+01,1.053e+03
194,2.845e+02,7.760e+01,1.053e+03
194,2.873e+02,7.744e+01,1.053e+03
250,2.845e+00,1.510e+03,2.887e+02
250,5.690e+00,1.511e+03,2.884e+02
250,8.535e+00,1.511e+03,2.880e+02
250,1.138e+01,1.511e+03,2.878e+02
250,1.423e+01,1.511e+03,2.877e+02
250,1.707e+01,1.512e+03,2.878e+02
250,1.992e+01,1.512e+03,2.874e+02
250,2.276e+01,1.512e+03,2.872e+02
250,2.561e+01,1.513e+03,2.870e+02
250,2.845e+01,1.513e+03,2.870e+02
250,3.130e+01,1.514e+03,2.862e+02
250,3.414e+01,1.515e+03,2.857e+02
250,3.698e+01,1.516e+03,2.853e+02
250,3.983e+01,1.516e+03,2.852e+02
250,4.268e+01,1.516e+03,2.843e+02
250,4.552e+01,1.516e+03,2.840e+02
250,4.837e+01,1.516e+03,2.838e+02
250,5.121e+01,1.517e+03,2.839e+02
250,5.406e+01,1.517e+03,2.834e+02
250,5.690e+01,1.517e+03,2.833e+02
250,5.975e+01,1.518e+03,2.831e+02
250,6.259e+01,1.518e+03,2.830e+02
250,6.544e+01,1.518e+03,2.829e+02
250,6.828e+01,1.518e+03,2.826e+02
250,7.112e+01,1.518e+03,2.827e+02
250,7.397e+01,1.518e+03,2.826e+02
250,7.682e+01,1.518e+03,2.828e+02
250,7.966e+01,1.518e+03,2.827e+02
250,8.251e+01,1.518e+03,2.828e+02
250,8.535e+01,1.518e+03,2.826e+02
250,8.820e+01,1.518e+03,2.827e+02
250,9.104e+01,1.518e+03,2.827e+02
250,9.389e+01,1.518e+03,2.826e+02
250,9.673e+01,1.518e+03,2.826e+02
250,9.958e+01,1.518e+03,2.825e+02
250,1.024e+02,1.519e+03,2.825e+02
250,1.053e+02,1.519e+03,2.823e+02
250,1.081e+02,1.520e+03,2.820e+02
250,1.110e+02,1.520e+03,2.816e+02
250,1.138e+02,1.521e+03,2.817e+02
250,1.166e+02,1.521e+03,2.816e+02
250,1.195e+02,1.521e+03,2.816e+02
250,1.223e+02,1.523e+03,2.804e+02
250,1.252e+02,1.522e+03,2.813e+02
250,1.280e+02,1.522e+03,2.810e+02
250,1.309e+02,1.522e+03,2.807e+02
250,1.337e+02,1.525e+03,2.791e+02
250,1.366e+02,1.526e+03,2.787e+02
250,1.394e+02,1.526e+03,2.786e+02
250,1.422e+02,1.526e+03,2.784e+02
250,1.451e+02,1.526e+03,2.784e+02
250,1.479e+02,1.526e+03,2.783e+02
250,1.508e+02,1.527e+03,2.781e+02
250,1.536e+02,1.527e+03,2.782e+02
250,1.565e+02,1.527e+03,2.785e+02
250,1.593e+02,1.527e+03,2.786e+02
250,1.622e+02,1.528e+03,2.789e+02
250,1.650e+02,1.528e+03,2.790e+02
250,1.679e+02,1.529e+03,2.789e+02
250,1.707e+02,1.530e+03,2.790e+02
250,1.735e+02,1.531e+03,2.788e+02
250,1.764e+02,1.532e+03,2.790e+02
250,1.792e+02,1.534e+03,2.790e+02
250,1.821e+02,1.534e+03,2.791e+02
250,1.849e+02,1.534e+03,2.794e+02
250,1.878e+02,1.535e+03,2.794e+02
250,1.906e+02,1.535e+03,2.795e+02
250,1.935e+02,1.535e+03,2.797e+02
250,1.963e+02,1.535e+03,2.796e+02
250,1.992e+02,1.535e+03,2.797e+02
250,2.020e+02,1.536e+03,2.793e+02
250,2.048e+02,1.537e+03,2.796e+02
250,2.077e+02,1.538e+03,2.796e+02
250,2.105e+02,1.538e+03,2.795e+02
250,2.134e+02,1.539e+03,2.792e+02
250,2.162e+02,1.539e+03,2.784e+02
250,2.191e+02,1.539e+03,2.776e+02
250,2.219e+02,1.539e+03,2.771e+02
250,2.248e+02,1.539e+03,2.768e+02
250,2.276e+02,1.539e+03,2.765e+02
250,2.304e+02,1.539e+03,2.754e+02
250,2.333e+02,1.540e+03,2.750e+02
250,2.361e+02,1.540e+03,2.747e+02
250,2.390e+02,1.541e+03,2.743e+02
250,2.418e+02,1.542e+03,2.730e+02
250,2.447e+02,1.543e+03,2.716e+02
250,2.475e+02,1.543e+03,2.709e+02
250,2.504e+02,1.543e+03,2.706e+02
250,2.532e+02,1.543e+03,2.703e+02
250,2.561e+02,1.544e+03,2.704e+02
250,2.589e+02,1.544e+03,2.701e+02
250,2.617e+02,1.544e+03,2.698e+02
250,2.646e+02,1.545e+03,2.698e+02
