CellID,Time(s),x(microns),y(microns)
231,2.845e+00,2.973e+02,1.301e+01
231,5.690e+00,2.967e+02,1.323e+01
231,8.535e+00,2.968e+02,1.306e+01
231,1.138e+01,2.970e+02,1.301e+01
231,1.423e+01,2.959e+02,1.376e+01
231,1.707e+01,2.965e+02,1.310e+01
231,2.276e+01,2.951e+02,1.418e+01
231,2.561e+01,2.954e+02,1.400e+01
231,3.130e+01,2.970e+02,1.319e+01
231,3.414e+01,2.970e+02,1.326e+01
231,5.690e+01,2.991e+02,1.221e+01
231,5.975e+01,2.985e+02,1.186e+01
231,6.259e+01,2.989e+02,1.212e+01
231,6.544e+01,2.987e+02,1.238e+01
231,6.828e+01,2.993e+02,1.231e+01
231,7.112e+01,2.996e+02,1.257e+01
231,7.397e+01,2.997e+02,1.307e+01
231,7.682e+01,3.004e+02,1.276e+01
231,7.966e+01,3.017e+02,1.280e+01
231,8.820e+01,3.036e+02,1.181e+01
231,9.104e+01,3.041e+02,1.201e+01
231,9.389e+01,3.058e+02,1.188e+01
231,9.673e+01,3.073e+02,1.182e+01
231,9.958e+01,3.076e+02,1.156e+01
231,1.024e+02,3.078e+02,1.145e+01
231,1.053e+02,3.076e+02,1.158e+01
231,1.081e+02,3.079e+02,1.158e+01
231,1.110e+02,3.083e+02,1.112e+01
231,1.138e+02,3.089e+02,1.063e+01
231,1.166e+02,3.101e+02,1.037e+01
231,1.195e+02,3.108e+02,1.010e+01
231,1.223e+02,3.121e+02,1.017e+01
231,1.252e+02,3.125e+02,9.950e+00
231,1.280e+02,3.131e+02,9.999e+00
231,1.309e+02,3.141e+02,9.467e+00
231,1.337e+02,3.153e+02,9.537e+00
231,1.366e+02,3.164e+02,9.597e+00
231,1.394e+02,3.166e+02,9.876e+00
231,1.422e+02,3.172e+02,9.925e+00
231,1.451e+02,3.174e+02,9.622e+00
231,1.479e+02,3.176e+02,9.713e+00
231,1.508e+02,3.178e+02,9.360e+00
231,1.536e+02,3.183e+02,8.993e+00
231,1.565e+02,3.187e+02,8.445e+00
231,1.593e+02,3.192e+02,8.212e+00
231,1.622e+02,3.196e+02,8.252e+00
231,1.650e+02,3.200e+02,7.854e+00
231,1.679e+02,3.204e+02,7.761e+00
231,1.707e+02,3.204e+02,7.589e+00
231,1.735e+02,3.202e+02,7.103e+00
231,1.764e+02,3.202e+02,7.329e+00
231,1.792e+02,3.201e+02,7.259e+00
231,1.821e+02,3.201e+02,6.439e+00
231,1.849e+02,3.196e+02,6.289e+00
231,1.878e+02,3.193e+02,5.989e+00
231,1.906e+02,3.187e+02,5.620e+00
231,1.935e+02,3.182e+02,5.473e+00
231,1.963e+02,3.182e+02,5.455e+00
231,1.992e+02,3.181e+02,5.477e+00
231,2.020e+02,3.181e+02,5.376e+00
231,2.048e+02,3.182e+02,5.292e+00
231,2.077e+02,3.183e+02,5.336e+00
231,2.105e+02,3.184e+02,5.394e+00
231,2.134e+02,3.187e+02,5.552e+00
231,2.162e+02,3.189e+02,5.433e+00
231,2.191e+02,3.190e+02,5.729e+00
231,2.219e+02,3.187e+02,5.639e+00
231,2.248e+02,3.188e+02,5.696e+00
231,2.276e+02,3.189e+02,5.794e+00
231,2.304e+02,3.187e+02,5.757e+00
231,2.333e+02,3.187e+02,5.651e+00
231,2.361e+02,3.185e+02,5.733e+00
231,2.390e+02,3.185e+02,5.590e+00
231,2.418e+02,3.184e+02,5.577e+00
231,2.447e+02,3.183e+02,5.586e+00
231,2.475e+02,3.183e+02,5.364e+00
354,4.268e+01,3.873e+02,1.139e+03
354,1.252e+02,3.924e+02,1.142e+03
354,1.280e+02,3.935e+02,1.143e+03
354,1.366e+02,3.961e+02,1.142e+03
354,1.394e+02,3.959e+02,1.142e+03
354,1.536e+02,3.952e+02,1.142e+03
354,1.565e+02,3.955e+02,1.142e+03
354,1.593e+02,3.958e+02,1.142e+03
354,1.622e+02,3.948e+02,1.142e+03
354,1.650e+02,3.951e+02,1.142e+03
354,1.679e+02,3.951e+02,1.142e+03
354,1.707e+02,3.956e+02,1.143e+03
354,1.735e+02,3.961e+02,1.143e+03
