CellID,Time(s),x(microns),y(microns)
64,2.845e+00,1.232e+03,7.457e+02
64,5.690e+00,1.232e+03,7.453e+02
64,8.535e+00,1.231e+03,7.456e+02
64,1.138e+01,1.231e+03,7.460e+02
64,1.423e+01,1.231e+03,7.464e+02
64,1.707e+01,1.231e+03,7.467e+02
64,1.992e+01,1.231e+03,7.469e+02
64,2.276e+01,1.231e+03,7.472e+02
64,2.561e+01,1.231e+03,7.474e+02
64,2.845e+01,1.231e+03,7.476e+02
64,3.130e+01,1.231e+03,7.474e+02
64,3.414e+01,1.230e+03,7.479e+02
64,3.698e+01,1.230e+03,7.480e+02
64,3.983e+01,1.231e+03,7.478e+02
64,4.268e+01,1.231e+03,7.474e+02
64,4.552e+01,1.231e+03,7.476e+02
64,4.837e+01,1.231e+03,7.473e+02
64,5.121e+01,1.231e+03,7.472e+02
64,5.406e+01,1.231e+03,7.469e+02
64,5.690e+01,1.230e+03,7.465e+02
64,5.975e+01,1.230e+03,7.464e+02
64,6.259e+01,1.230e+03,7.463e+02
64,6.544e+01,1.230e+03,7.461e+02
64,6.828e+01,1.230e+03,7.461e+02
64,7.112e+01,1.230e+03,7.460e+02
64,7.397e+01,1.230e+03,7.454e+02
64,7.682e+01,1.229e+03,7.452e+02
64,7.966e+01,1.229e+03,7.448e+02
64,8.251e+01,1.229e+03,7.443e+02
64,8.535e+01,1.229e+03,7.441e+02
64,8.820e+01,1.229e+03,7.440e+02
64,9.104e+01,1.228e+03,7.436e+02
64,9.389e+01,1.228e+03,7.436e+02
64,9.673e+01,1.228e+03,7.432e+02
64,9.958e+01,1.228e+03,7.427e+02
64,1.024e+02,1.228e+03,7.423e+02
64,1.053e+02,1.228e+03,7.420e+02
64,1.081e+02,1.228e+03,7.421e+02
64,1.110e+02,1.228e+03,7.422e+02
64,1.138e+02,1.228e+03,7.420e+02
64,1.166e+02,1.228e+03,7.419e+02
64,1.195e+02,1.228e+03,7.418e+02
64,1.223e+02,1.228e+03,7.418e+02
64,1.252e+02,1.228e+03,7.415e+02
64,1.280e+02,1.228e+03,7.411e+02
64,1.309e+02,1.228e+03,7.403e+02
64,1.337e+02,1.228e+03,7.400e+02
64,1.366e+02,1.226e+03,7.401e+02
64,1.394e+02,1.227e+03,7.392e+02
64,1.422e+02,1.226e+03,7.388e+02
64,1.451e+02,1.227e+03,7.386e+02
64,1.479e+02,1.226e+03,7.384e+02
64,1.508e+02,1.225e+03,7.379e+02
64,1.536e+02,1.224e+03,7.374e+02
64,1.565e+02,1.224e+03,7.370e+02
64,1.593e+02,1.223e+03,7.363e+02
64,1.622e+02,1.223e+03,7.355e+02
64,1.650e+02,1.223e+03,7.348e+02
64,1.679e+02,1.222e+03,7.343e+02
64,1.707e+02,1.223e+03,7.338e+02
64,1.735e+02,1.223e+03,7.330e+02
64,1.764e+02,1.223e+03,7.322e+02
64,1.792e+02,1.223e+03,7.320e+02
64,1.821e+02,1.223e+03,7.311e+02
64,1.849e+02,1.222e+03,7.306e+02
64,1.878e+02,1.222e+03,7.299e+02
64,1.906e+02,1.222e+03,7.295e+02
64,1.935e+02,1.222e+03,7.292e+02
64,1.963e+02,1.222e+03,7.282e+02
64,1.992e+02,1.221e+03,7.275e+02
64,2.020e+02,1.221e+03,7.273e+02
64,2.048e+02,1.221e+03,7.271e+02
64,2.077e+02,1.221e+03,7.268e+02
64,2.105e+02,1.221e+03,7.265e+02
64,2.134e+02,1.221e+03,7.264e+02
64,2.162e+02,1.221e+03,7.265e+02
64,2.191e+02,1.221e+03,7.268e+02
64,2.219e+02,1.220e+03,7.269e+02
64,2.248e+02,1.220e+03,7.267e+02
64,2.276e+02,1.219e+03,7.270e+02
64,2.304e+02,1.218e+03,7.269e+02
64,2.333e+02,1.218e+03,7.274e+02
64,2.361e+02,1.216e+03,7.279e+02
64,2.390e+02,1.214e+03,7.289e+02
64,2.418e+02,1.214e+03,7.290e+02
64,2.447e+02,1.214e+03,7.290e+02
64,2.475e+02,1.213e+03,7.289e+02
64,2.504e+02,1.213e+03,7.289e+02
64,2.532e+02,1.213e+03,7.292e+02
64,2.561e+02,1.213e+03,7.290e+02
64,2.589e+02,1.213e+03,7.295e+02
64,2.617e+02,1.213e+03,7.298e+02
64,2.646e+02,1.213e+03,7.298e+02
64,2.674e+02,1.212e+03,7.300e+02
64,2.703e+02,1.212e+03,7.302e+02
64,2.731e+02,1.212e+03,7.303e+02
64,2.760e+02,1.211e+03,7.302e+02
64,2.788e+02,1.211e+03,7.303e+02
64,2.817e+02,1.210e+03,7.303e+02
64,2.845e+02,1.210e+03,7.302e+02
64,2.873e+02,1.210e+03,7.304e+02
64,2.902e+02,1.210e+03,7.303e+02
64,2.930e+02,1.210e+03,7.307e+02
64,2.959e+02,1.210e+03,7.310e+02
64,2.987e+02,1.209e+03,7.310e+02
64,3.016e+02,1.210e+03,7.310e+02
64,3.044e+02,1.209e+03,7.314e+02
64,3.073e+02,1.208e+03,7.318e+02
64,3.101e+02,1.208e+03,7.322e+02
64,3.130e+02,1.207e+03,7.323e+02
64,3.158e+02,1.207e+03,7.322e+02
64,3.186e+02,1.207e+03,7.324e+02
64,3.215e+02,1.205e+03,7.323e+02
64,3.243e+02,1.205e+03,7.322e+02
64,3.272e+02,1.204e+03,7.322e+02
64,3.300e+02,1.203e+03,7.320e+02
64,3.329e+02,1.203e+03,7.325e+02
64,3.357e+02,1.203e+03,7.329e+02
64,3.386e+02,1.203e+03,7.331e+02
64,3.414e+02,1.202e+03,7.333e+02
64,3.442e+02,1.201e+03,7.330e+02
64,3.528e+02,1.196e+03,7.356e+02
64,3.556e+02,1.195e+03,7.358e+02
64,3.585e+02,1.195e+03,7.365e+02
64,3.613e+02,1.194e+03,7.363e+02
64,3.642e+02,1.194e+03,7.363e+02
64,3.670e+02,1.193e+03,7.365e+02
64,3.699e+02,1.192e+03,7.360e+02
64,3.727e+02,1.191e+03,7.347e+02
64,3.755e+02,1.190e+03,7.350e+02
64,3.784e+02,1.188e+03,7.344e+02
64,3.812e+02,1.188e+03,7.346e+02
64,3.841e+02,1.186e+03,7.346e+02
64,3.869e+02,1.185e+03,7.349e+02
64,3.898e+02,1.184e+03,7.346e+02
64,3.926e+02,1.184e+03,7.344e+02
64,3.955e+02,1.183e+03,7.336e+02
64,3.983e+02,1.183e+03,7.336e+02
64,4.011e+02,1.183e+03,7.329e+02
64,4.040e+02,1.183e+03,7.316e+02
64,4.068e+02,1.182e+03,7.320e+02
64,4.097e+02,1.182e+03,7.308e+02
64,4.296e+02,1.178e+03,7.264e+02
72,1.679e+02,6.535e+02,6.924e+02
72,1.707e+02,6.545e+02,6.928e+02
72,1.735e+02,6.546e+02,6.929e+02
72,1.764e+02,6.549e+02,6.929e+02
72,1.792e+02,6.551e+02,6.928e+02
72,1.821e+02,6.553e+02,6.931e+02
72,1.849e+02,6.555e+02,6.935e+02
72,1.878e+02,6.556e+02,6.936e+02
72,1.906e+02,6.555e+02,6.937e+02
72,1.935e+02,6.557e+02,6.942e+02
72,1.963e+02,6.558e+02,6.943e+02
72,1.992e+02,6.559e+02,6.943e+02
72,2.020e+02,6.562e+02,6.945e+02
72,2.077e+02,6.565e+02,6.948e+02
72,2.105e+02,6.566e+02,6.949e+02
72,2.134e+02,6.567e+02,6.949e+02
72,2.162e+02,6.564e+02,6.950e+02
72,2.191e+02,6.566e+02,6.951e+02
72,2.219e+02,6.567e+02,6.954e+02
72,2.248e+02,6.563e+02,6.959e+02
72,2.276e+02,6.563e+02,6.962e+02
72,2.304e+02,6.560e+02,6.962e+02
72,2.333e+02,6.561e+02,6.964e+02
72,2.361e+02,6.560e+02,6.965e+02
72,2.390e+02,6.562e+02,6.964e+02
72,2.418e+02,6.562e+02,6.968e+02
72,2.447e+02,6.564e+02,6.966e+02
72,2.475e+02,6.565e+02,6.968e+02
72,2.504e+02,6.574e+02,6.968e+02
72,2.532e+02,6.580e+02,6.970e+02
72,2.561e+02,6.586e+02,6.971e+02
72,2.589e+02,6.588e+02,6.977e+02
72,2.617e+02,6.589e+02,6.980e+02
72,2.646e+02,6.592e+02,6.981e+02
72,2.674e+02,6.592e+02,6.985e+02
72,2.703e+02,6.593e+02,6.988e+02
72,2.731e+02,6.594e+02,6.987e+02
72,2.760e+02,6.595e+02,6.991e+02
72,2.788e+02,6.596e+02,6.990e+02
72,2.817e+02,6.597e+02,6.988e+02
72,2.845e+02,6.598e+02,6.988e+02
72,2.873e+02,6.597e+02,6.989e+02
72,2.902e+02,6.600e+02,6.988e+02
72,2.930e+02,6.599e+02,6.992e+02
72,2.959e+02,6.604e+02,6.994e+02
72,2.987e+02,6.602e+02,6.994e+02
72,3.016e+02,6.603e+02,6.998e+02
72,3.044e+02,6.605e+02,6.999e+02
72,3.073e+02,6.605e+02,7.000e+02
72,3.101e+02,6.608e+02,7.005e+02
72,3.130e+02,6.608e+02,7.004e+02
72,3.158e+02,6.610e+02,7.003e+02
72,3.186e+02,6.611e+02,7.006e+02
72,3.215e+02,6.609e+02,7.007e+02
72,3.243e+02,6.612e+02,7.005e+02
72,3.272e+02,6.611e+02,7.008e+02
72,3.300e+02,6.610e+02,7.007e+02
72,3.329e+02,6.611e+02,7.008e+02
72,3.357e+02,6.611e+02,7.009e+02
72,3.386e+02,6.613e+02,7.007e+02
72,3.414e+02,6.604e+02,7.018e+02
72,3.442e+02,6.603e+02,7.018e+02
72,3.471e+02,6.599e+02,7.018e+02
72,3.499e+02,6.599e+02,7.021e+02
72,3.556e+02,6.600e+02,7.017e+02
72,3.755e+02,6.603e+02,7.034e+02
72,3.784e+02,6.606e+02,7.034e+02
72,3.812e+02,6.607e+02,7.035e+02
