CellID,Time(s),x(microns),y(microns)
180,8.820e+01,9.643e+02,2.832e+02
180,9.104e+01,9.642e+02,2.833e+02
180,9.389e+01,9.622e+02,2.817e+02
180,9.673e+01,9.626e+02,2.821e+02
180,9.958e+01,9.632e+02,2.829e+02
180,1.024e+02,9.637e+02,2.834e+02
180,1.053e+02,9.641e+02,2.839e+02
180,1.081e+02,9.643e+02,2.841e+02
180,1.110e+02,9.642e+02,2.841e+02
180,1.138e+02,9.641e+02,2.844e+02
180,1.166e+02,9.642e+02,2.848e+02
180,1.195e+02,9.645e+02,2.851e+02
180,1.223e+02,9.648e+02,2.855e+02
180,1.252e+02,9.650e+02,2.859e+02
180,1.280e+02,9.652e+02,2.860e+02
180,1.309e+02,9.652e+02,2.861e+02
180,1.337e+02,9.653e+02,2.862e+02
180,1.366e+02,9.653e+02,2.863e+02
180,1.394e+02,9.654e+02,2.871e+02
180,1.422e+02,9.655e+02,2.874e+02
180,1.451e+02,9.656e+02,2.880e+02
180,1.479e+02,9.657e+02,2.884e+02
180,1.508e+02,9.658e+02,2.892e+02
180,1.536e+02,9.660e+02,2.901e+02
180,1.565e+02,9.660e+02,2.905e+02
180,1.593e+02,9.659e+02,2.910e+02
180,1.622e+02,9.656e+02,2.918e+02
180,1.650e+02,9.652e+02,2.931e+02
180,1.679e+02,9.650e+02,2.937e+02
180,1.707e+02,9.650e+02,2.939e+02
180,1.735e+02,9.646e+02,2.944e+02
180,1.764e+02,9.645e+02,2.952e+02
180,1.792e+02,9.639e+02,2.958e+02
180,1.821e+02,9.638e+02,2.957e+02
180,1.849e+02,9.638e+02,2.954e+02
180,1.878e+02,9.626e+02,2.955e+02
180,1.906e+02,9.621e+02,2.956e+02
180,1.935e+02,9.613e+02,2.956e+02
180,1.963e+02,9.604e+02,2.962e+02
180,1.992e+02,9.593e+02,2.969e+02
180,2.020e+02,9.587e+02,2.972e+02
180,2.048e+02,9.583e+02,2.974e+02
180,2.077e+02,9.581e+02,2.972e+02
180,2.105e+02,9.581e+02,2.973e+02
180,2.134e+02,9.579e+02,2.975e+02
180,2.162e+02,9.579e+02,2.976e+02
180,2.191e+02,9.577e+02,2.981e+02
180,2.219e+02,9.580e+02,2.982e+02
180,2.248e+02,9.583e+02,2.988e+02
180,2.276e+02,9.586e+02,2.992e+02
180,2.304e+02,9.590e+02,2.996e+02
180,2.333e+02,9.592e+02,3.000e+02
180,2.361e+02,9.593e+02,3.004e+02
180,2.390e+02,9.592e+02,3.010e+02
180,2.418e+02,9.591e+02,3.017e+02
180,2.447e+02,9.590e+02,3.021e+02
180,2.475e+02,9.586e+02,3.028e+02
180,2.504e+02,9.587e+02,3.032e+02
180,2.532e+02,9.584e+02,3.035e+02
180,2.561e+02,9.581e+02,3.035e+02
180,2.589e+02,9.584e+02,3.047e+02
180,2.617e+02,9.586e+02,3.052e+02
180,2.646e+02,9.587e+02,3.054e+02
180,2.674e+02,9.589e+02,3.055e+02
180,2.703e+02,9.587e+02,3.060e+02
180,2.731e+02,9.588e+02,3.064e+02
180,2.760e+02,9.587e+02,3.068e+02
180,2.788e+02,9.589e+02,3.075e+02
180,2.817e+02,9.589e+02,3.079e+02
180,2.845e+02,9.590e+02,3.082e+02
180,2.873e+02,9.592e+02,3.090e+02
180,2.902e+02,9.591e+02,3.093e+02
180,2.930e+02,9.597e+02,3.101e+02
180,2.959e+02,9.600e+02,3.103e+02
180,2.987e+02,9.604e+02,3.108e+02
180,3.016e+02,9.601e+02,3.112e+02
180,3.044e+02,9.606e+02,3.116e+02
180,3.073e+02,9.604e+02,3.121e+02
180,3.101e+02,9.604e+02,3.122e+02
180,3.130e+02,9.603e+02,3.126e+02
180,3.158e+02,9.605e+02,3.125e+02
180,3.186e+02,9.605e+02,3.127e+02
180,3.215e+02,9.605e+02,3.132e+02
180,3.243e+02,9.606e+02,3.135e+02
180,3.272e+02,9.610e+02,3.128e+02
180,3.300e+02,9.613e+02,3.129e+02
180,3.329e+02,9.613e+02,3.128e+02
180,3.357e+02,9.616e+02,3.128e+02
180,3.386e+02,9.618e+02,3.130e+02
180,3.414e+02,9.616e+02,3.128e+02
285,2.845e+00,1.379e+03,2.473e+02
285,5.690e+00,1.379e+03,2.468e+02
285,8.535e+00,1.379e+03,2.470e+02
285,1.138e+01,1.379e+03,2.458e+02
285,1.423e+01,1.379e+03,2.463e+02
285,1.707e+01,1.380e+03,2.461e+02
285,1.992e+01,1.380e+03,2.468e+02
285,2.276e+01,1.379e+03,2.467e+02
285,2.561e+01,1.379e+03,2.465e+02
285,2.845e+01,1.380e+03,2.460e+02
285,3.130e+01,1.380e+03,2.461e+02
285,3.414e+01,1.379e+03,2.466e+02
285,3.698e+01,1.380e+03,2.463e+02
285,3.983e+01,1.379e+03,2.468e+02
285,4.268e+01,1.379e+03,2.482e+02
285,4.552e+01,1.379e+03,2.472e+02
285,4.837e+01,1.379e+03,2.475e+02
285,5.121e+01,1.379e+03,2.464e+02
285,5.406e+01,1.379e+03,2.466e+02
285,5.690e+01,1.380e+03,2.463e+02
285,5.975e+01,1.379e+03,2.479e+02
285,6.259e+01,1.380e+03,2.467e+02
285,6.544e+01,1.380e+03,2.465e+02
285,6.828e+01,1.380e+03,2.464e+02
285,7.112e+01,1.380e+03,2.468e+02
285,7.397e+01,1.380e+03,2.470e+02
285,7.682e+01,1.380e+03,2.464e+02
285,7.966e+01,1.380e+03,2.466e+02
285,8.251e+01,1.380e+03,2.464e+02
285,8.535e+01,1.381e+03,2.461e+02
285,8.820e+01,1.381e+03,2.465e+02
285,9.104e+01,1.381e+03,2.463e+02
285,9.389e+01,1.381e+03,2.462e+02
285,9.673e+01,1.381e+03,2.460e+02
285,9.958e+01,1.381e+03,2.460e+02
285,1.024e+02,1.381e+03,2.460e+02
285,1.053e+02,1.380e+03,2.456e+02
285,1.081e+02,1.381e+03,2.461e+02
285,1.110e+02,1.381e+03,2.458e+02
285,1.138e+02,1.381e+03,2.460e+02
285,1.166e+02,1.381e+03,2.459e+02
285,1.195e+02,1.381e+03,2.459e+02
285,1.223e+02,1.381e+03,2.461e+02
285,1.252e+02,1.381e+03,2.461e+02
285,1.280e+02,1.381e+03,2.460e+02
285,1.309e+02,1.381e+03,2.461e+02
