CellID,Time(s),x(microns),y(microns)
110,5.946e+02,7.745e+01,2.981e+02
110,5.975e+02,7.716e+01,2.981e+02
110,6.003e+02,7.715e+01,2.981e+02
110,6.031e+02,7.637e+01,2.975e+02
110,6.060e+02,7.715e+01,2.978e+02
110,6.088e+02,7.732e+01,2.978e+02
110,6.117e+02,7.776e+01,2.979e+02
110,6.145e+02,7.812e+01,2.981e+02
110,6.174e+02,7.822e+01,2.982e+02
110,6.202e+02,7.850e+01,2.982e+02
110,6.231e+02,7.835e+01,2.985e+02
110,6.259e+02,7.810e+01,2.983e+02
110,6.287e+02,7.815e+01,2.984e+02
110,6.316e+02,7.805e+01,2.981e+02
110,6.344e+02,7.768e+01,2.978e+02
110,6.373e+02,7.717e+01,2.976e+02
110,6.401e+02,7.699e+01,2.973e+02
110,6.430e+02,7.699e+01,2.970e+02
110,6.458e+02,7.685e+01,2.967e+02
110,6.487e+02,7.644e+01,2.962e+02
110,6.515e+02,7.613e+01,2.963e+02
110,6.544e+02,7.578e+01,2.964e+02
110,6.572e+02,7.548e+01,2.968e+02
110,6.600e+02,7.489e+01,2.970e+02
110,6.629e+02,7.413e+01,2.976e+02
110,6.657e+02,7.310e+01,2.980e+02
110,6.686e+02,7.229e+01,2.983e+02
110,6.714e+02,7.203e+01,2.985e+02
110,6.743e+02,7.139e+01,2.983e+02
110,6.771e+02,7.083e+01,2.981e+02
110,6.800e+02,7.025e+01,2.979e+02
110,6.828e+02,6.947e+01,2.982e+02
110,6.856e+02,6.885e+01,2.986e+02
110,6.885e+02,6.829e+01,2.987e+02
110,6.913e+02,6.730e+01,2.987e+02
110,6.942e+02,6.707e+01,2.985e+02
110,6.970e+02,6.663e+01,2.983e+02
110,6.999e+02,6.581e+01,2.985e+02
110,7.027e+02,6.597e+01,2.985e+02
110,7.056e+02,6.568e+01,2.985e+02
110,7.084e+02,6.519e+01,2.989e+02
110,7.112e+02,6.484e+01,2.989e+02
110,7.141e+02,6.438e+01,2.992e+02
110,7.169e+02,6.396e+01,2.992e+02
110,7.198e+02,6.349e+01,2.997e+02
110,7.226e+02,6.284e+01,3.004e+02
110,7.255e+02,6.217e+01,3.007e+02
110,7.283e+02,6.121e+01,3.010e+02
110,7.312e+02,6.026e+01,3.012e+02
110,7.340e+02,5.934e+01,3.018e+02
110,7.369e+02,5.864e+01,3.021e+02
110,7.397e+02,5.810e+01,3.024e+02
110,7.425e+02,5.798e+01,3.026e+02
110,7.454e+02,5.793e+01,3.025e+02
110,7.482e+02,5.736e+01,3.026e+02
110,7.511e+02,5.713e+01,3.026e+02
110,7.539e+02,5.661e+01,3.028e+02
110,7.568e+02,5.639e+01,3.030e+02
110,7.596e+02,5.626e+01,3.031e+02
110,7.625e+02,5.551e+01,3.034e+02
110,7.653e+02,5.549e+01,3.035e+02
110,7.682e+02,5.567e+01,3.037e+02
110,7.710e+02,5.569e+01,3.037e+02
110,7.738e+02,5.398e+01,3.041e+02
110,7.767e+02,5.364e+01,3.043e+02
110,7.795e+02,5.336e+01,3.045e+02
110,7.824e+02,5.345e+01,3.043e+02
110,7.852e+02,5.203e+01,3.051e+02
110,7.881e+02,5.305e+01,3.045e+02
110,7.909e+02,5.273e+01,3.049e+02
110,7.938e+02,5.237e+01,3.061e+02
110,7.966e+02,5.210e+01,3.069e+02
110,7.994e+02,5.206e+01,3.070e+02
110,8.023e+02,5.211e+01,3.071e+02
110,8.051e+02,5.215e+01,3.069e+02
110,8.080e+02,5.229e+01,3.070e+02
110,8.108e+02,5.246e+01,3.070e+02
110,8.137e+02,5.243e+01,3.068e+02
110,8.165e+02,5.191e+01,3.067e+02
110,8.194e+02,5.216e+01,3.070e+02
110,8.222e+02,5.237e+01,3.073e+02
110,8.251e+02,5.269e+01,3.073e+02
110,8.279e+02,5.290e+01,3.078e+02
110,8.307e+02,5.358e+01,3.088e+02
110,8.336e+02,5.430e+01,3.094e+02
110,8.364e+02,5.463e+01,3.094e+02
110,8.393e+02,5.458e+01,3.093e+02
110,8.421e+02,5.477e+01,3.094e+02
110,8.450e+02,5.502e+01,3.092e+02
110,8.535e+02,5.486e+01,3.093e+02
110,8.563e+02,5.449e+01,3.094e+02
316,2.845e+00,4.149e+02,2.418e+02
316,5.690e+00,4.149e+02,2.417e+02
316,8.535e+00,4.150e+02,2.417e+02
316,1.138e+01,4.148e+02,2.420e+02
316,1.423e+01,4.147e+02,2.420e+02
316,1.707e+01,4.146e+02,2.422e+02
316,1.992e+01,4.145e+02,2.422e+02
316,2.276e+01,4.145e+02,2.422e+02
316,2.561e+01,4.144e+02,2.423e+02
316,2.845e+01,4.144e+02,2.423e+02
316,3.130e+01,4.146e+02,2.423e+02
316,3.414e+01,4.146e+02,2.423e+02
316,3.698e+01,4.145e+02,2.424e+02
316,3.983e+01,4.144e+02,2.425e+02
316,4.268e+01,4.146e+02,2.425e+02
316,4.552e+01,4.144e+02,2.427e+02
316,4.837e+01,4.146e+02,2.427e+02
316,5.121e+01,4.145e+02,2.426e+02
316,5.406e+01,4.146e+02,2.427e+02
316,5.690e+01,4.145e+02,2.427e+02
316,5.975e+01,4.146e+02,2.427e+02
316,6.259e+01,4.148e+02,2.426e+02
316,6.544e+01,4.145e+02,2.427e+02
316,6.828e+01,4.146e+02,2.426e+02
316,7.112e+01,4.146e+02,2.425e+02
316,7.397e+01,4.146e+02,2.424e+02
316,7.682e+01,4.146e+02,2.425e+02
316,7.966e+01,4.146e+02,2.424e+02
316,8.251e+01,4.144e+02,2.422e+02
316,8.535e+01,4.143e+02,2.423e+02
316,8.820e+01,4.143e+02,2.424e+02
316,9.104e+01,4.144e+02,2.422e+02
316,9.389e+01,4.146e+02,2.421e+02
316,9.673e+01,4.146e+02,2.423e+02
316,9.958e+01,4.146e+02,2.421e+02
316,1.024e+02,4.147e+02,2.424e+02
316,1.053e+02,4.145e+02,2.423e+02
316,1.081e+02,4.145e+02,2.424e+02
316,1.110e+02,4.144e+02,2.425e+02
316,1.138e+02,4.145e+02,2.423e+02
316,1.166e+02,4.146e+02,2.422e+02
316,1.195e+02,4.146e+02,2.421e+02
316,1.223e+02,4.148e+02,2.421e+02
316,1.252e+02,4.150e+02,2.422e+02
316,1.280e+02,4.153e+02,2.419e+02
316,1.309e+02,4.156e+02,2.416e+02
