CellID,Time(s),x(microns),y(microns)
287,2.845e+00,7.706e+02,1.059e+03
287,5.690e+00,7.700e+02,1.057e+03
287,8.535e+00,7.704e+02,1.058e+03
287,1.138e+01,7.706e+02,1.058e+03
287,1.423e+01,7.710e+02,1.059e+03
287,1.707e+01,7.736e+02,1.061e+03
287,1.992e+01,7.739e+02,1.061e+03
287,2.276e+01,7.739e+02,1.061e+03
287,2.561e+01,7.737e+02,1.060e+03
287,2.845e+01,7.741e+02,1.061e+03
287,3.130e+01,7.732e+02,1.060e+03
287,3.414e+01,7.741e+02,1.061e+03
287,3.698e+01,7.742e+02,1.062e+03
287,3.983e+01,7.746e+02,1.063e+03
287,4.268e+01,7.749e+02,1.063e+03
287,4.552e+01,7.746e+02,1.063e+03
287,4.837e+01,7.750e+02,1.063e+03
287,5.121e+01,7.746e+02,1.063e+03
287,5.406e+01,7.743e+02,1.063e+03
287,5.690e+01,7.740e+02,1.062e+03
287,6.828e+01,7.757e+02,1.064e+03
287,1.792e+02,7.757e+02,1.065e+03
287,1.821e+02,7.768e+02,1.066e+03
287,1.849e+02,7.778e+02,1.068e+03
287,1.878e+02,7.773e+02,1.067e+03
287,1.935e+02,7.772e+02,1.066e+03
287,1.963e+02,7.777e+02,1.067e+03
287,1.992e+02,7.778e+02,1.067e+03
287,2.048e+02,7.775e+02,1.067e+03
287,2.077e+02,7.776e+02,1.067e+03
287,2.105e+02,7.803e+02,1.069e+03
287,2.134e+02,7.791e+02,1.067e+03
287,2.162e+02,7.804e+02,1.068e+03
287,2.191e+02,7.799e+02,1.067e+03
287,2.219e+02,7.814e+02,1.071e+03
287,2.248e+02,7.809e+02,1.068e+03
287,2.276e+02,7.808e+02,1.068e+03
287,2.304e+02,7.791e+02,1.066e+03
287,2.333e+02,7.797e+02,1.067e+03
287,2.361e+02,7.803e+02,1.067e+03
287,2.418e+02,7.802e+02,1.067e+03
287,2.447e+02,7.808e+02,1.068e+03
287,2.475e+02,7.813e+02,1.068e+03
287,2.504e+02,7.813e+02,1.068e+03
287,2.532e+02,7.818e+02,1.068e+03
287,2.561e+02,7.819e+02,1.068e+03
287,2.589e+02,7.820e+02,1.068e+03
287,2.617e+02,7.835e+02,1.069e+03
287,2.646e+02,7.834e+02,1.069e+03
287,2.674e+02,7.839e+02,1.069e+03
287,2.703e+02,7.840e+02,1.069e+03
287,2.731e+02,7.840e+02,1.069e+03
287,2.760e+02,7.838e+02,1.069e+03
287,2.788e+02,7.839e+02,1.069e+03
287,2.817e+02,7.839e+02,1.069e+03
287,2.845e+02,7.838e+02,1.069e+03
287,2.873e+02,7.838e+02,1.069e+03
287,2.902e+02,7.840e+02,1.069e+03
287,2.930e+02,7.837e+02,1.069e+03
287,2.959e+02,7.838e+02,1.069e+03
287,3.357e+02,7.880e+02,1.069e+03
287,3.442e+02,7.898e+02,1.069e+03
287,3.471e+02,7.895e+02,1.069e+03
287,3.499e+02,7.892e+02,1.069e+03
287,3.528e+02,7.895e+02,1.069e+03
287,3.556e+02,7.897e+02,1.069e+03
287,3.613e+02,7.894e+02,1.069e+03
287,3.642e+02,7.908e+02,1.069e+03
296,1.195e+02,9.238e+02,4.651e+02
296,1.223e+02,9.240e+02,4.647e+02
296,1.479e+02,9.243e+02,4.655e+02
296,1.508e+02,9.256e+02,4.638e+02
296,1.536e+02,9.258e+02,4.631e+02
296,1.565e+02,9.261e+02,4.627e+02
296,1.593e+02,9.268e+02,4.618e+02
296,1.622e+02,9.275e+02,4.609e+02
296,1.650e+02,9.287e+02,4.601e+02
296,1.679e+02,9.293e+02,4.595e+02
296,1.707e+02,9.298e+02,4.591e+02
296,1.735e+02,9.298e+02,4.595e+02
296,1.764e+02,9.290e+02,4.598e+02
296,1.792e+02,9.304e+02,4.614e+02
296,1.821e+02,9.301e+02,4.615e+02
296,1.849e+02,9.309e+02,4.616e+02
296,1.878e+02,9.308e+02,4.619e+02
296,1.906e+02,9.309e+02,4.617e+02
296,1.935e+02,9.316e+02,4.630e+02
296,1.963e+02,9.339e+02,4.640e+02
296,1.992e+02,9.346e+02,4.641e+02
296,2.020e+02,9.357e+02,4.651e+02
296,2.048e+02,9.364e+02,4.652e+02
296,2.077e+02,9.365e+02,4.650e+02
296,2.105e+02,9.367e+02,4.649e+02
296,2.134e+02,9.370e+02,4.648e+02
296,2.162e+02,9.372e+02,4.646e+02
296,2.191e+02,9.374e+02,4.644e+02
296,2.219e+02,9.377e+02,4.642e+02
296,2.248e+02,9.380e+02,4.643e+02
296,2.276e+02,9.381e+02,4.639e+02
296,2.304e+02,9.385e+02,4.640e+02
296,2.333e+02,9.386e+02,4.641e+02
296,2.361e+02,9.396e+02,4.641e+02
296,2.390e+02,9.409e+02,4.643e+02
296,2.418e+02,9.412e+02,4.642e+02
296,2.447e+02,9.417e+02,4.642e+02
296,2.475e+02,9.418e+02,4.641e+02
296,2.504e+02,9.421e+02,4.643e+02
296,2.532e+02,9.427e+02,4.645e+02
296,2.561e+02,9.428e+02,4.644e+02
296,2.589e+02,9.428e+02,4.646e+02
296,2.617e+02,9.428e+02,4.643e+02
296,2.646e+02,9.429e+02,4.638e+02
296,2.674e+02,9.430e+02,4.640e+02
296,2.703e+02,9.429e+02,4.638e+02
296,2.731e+02,9.428e+02,4.636e+02
296,2.760e+02,9.428e+02,4.633e+02
296,2.788e+02,9.427e+02,4.631e+02
296,2.817e+02,9.425e+02,4.629e+02
296,2.845e+02,9.430e+02,4.630e+02
296,2.873e+02,9.432e+02,4.628e+02
296,2.902e+02,9.433e+02,4.616e+02
296,2.930e+02,9.444e+02,4.617e+02
296,2.959e+02,9.445e+02,4.605e+02
296,2.987e+02,9.447e+02,4.588e+02
296,3.016e+02,9.452e+02,4.585e+02
296,3.044e+02,9.455e+02,4.583e+02
296,3.073e+02,9.460e+02,4.582e+02
296,3.101e+02,9.467e+02,4.583e+02
296,3.130e+02,9.473e+02,4.587e+02
296,3.158e+02,9.475e+02,4.586e+02
296,3.186e+02,9.479e+02,4.587e+02
296,3.215e+02,9.487e+02,4.585e+02
296,3.243e+02,9.499e+02,4.586e+02
296,3.272e+02,9.501e+02,4.590e+02
296,3.300e+02,9.502e+02,4.589e+02
296,3.329e+02,9.505e+02,4.591e+02
296,3.357e+02,9.514e+02,4.592e+02
296,3.386e+02,9.517e+02,4.595e+02
296,3.414e+02,9.513e+02,4.594e+02
406,8.535e+00,9.512e+02,9.035e+02
406,5.121e+01,9.482e+02,9.026e+02
406,5.406e+01,9.481e+02,9.022e+02
406,7.397e+01,9.477e+02,9.010e+02
406,7.682e+01,9.477e+02,9.009e+02
406,8.251e+01,9.478e+02,9.005e+02
406,8.535e+01,9.475e+02,9.006e+02
406,8.820e+01,9.478e+02,9.004e+02
406,9.389e+01,9.478e+02,9.002e+02
406,1.138e+02,9.513e+02,8.975e+02
406,1.166e+02,9.521e+02,8.971e+02
406,1.195e+02,9.526e+02,8.962e+02
406,1.223e+02,9.526e+02,8.956e+02
406,1.252e+02,9.531e+02,8.959e+02
406,1.280e+02,9.530e+02,8.958e+02
406,1.309e+02,9.535e+02,8.959e+02
406,1.337e+02,9.541e+02,8.962e+02
406,1.366e+02,9.541e+02,8.963e+02
406,1.394e+02,9.538e+02,8.965e+02
406,1.878e+02,9.572e+02,8.968e+02
406,1.906e+02,9.568e+02,8.968e+02
406,1.935e+02,9.570e+02,8.968e+02
406,1.992e+02,9.574e+02,8.969e+02
406,2.020e+02,9.576e+02,8.967e+02
406,2.048e+02,9.579e+02,8.968e+02
406,2.077e+02,9.580e+02,8.968e+02
406,2.105e+02,9.580e+02,8.967e+02
406,2.134e+02,9.582e+02,8.967e+02
406,2.162e+02,9.586e+02,8.967e+02
406,2.191e+02,9.587e+02,8.967e+02
406,2.219e+02,9.591e+02,8.968e+02
406,2.248e+02,9.594e+02,8.968e+02
406,2.276e+02,9.595e+02,8.967e+02
406,2.304e+02,9.595e+02,8.966e+02
