CellID,Time(s),x(microns),y(microns)
164,2.845e+00,7.145e+02,5.571e+02
164,5.690e+00,7.146e+02,5.567e+02
164,8.535e+00,7.145e+02,5.565e+02
164,1.138e+01,7.136e+02,5.565e+02
164,1.423e+01,7.132e+02,5.561e+02
164,1.707e+01,7.131e+02,5.559e+02
164,1.992e+01,7.132e+02,5.557e+02
164,2.276e+01,7.133e+02,5.556e+02
164,2.561e+01,7.130e+02,5.554e+02
164,2.845e+01,7.151e+02,5.563e+02
164,3.130e+01,7.143e+02,5.566e+02
164,3.414e+01,7.135e+02,5.559e+02
164,3.698e+01,7.127e+02,5.559e+02
164,3.983e+01,7.125e+02,5.556e+02
164,4.268e+01,7.128e+02,5.553e+02
164,4.552e+01,7.130e+02,5.553e+02
164,4.837e+01,7.127e+02,5.553e+02
164,5.121e+01,7.125e+02,5.553e+02
164,5.406e+01,7.132e+02,5.556e+02
164,5.690e+01,7.133e+02,5.557e+02
164,5.975e+01,7.133e+02,5.559e+02
164,6.259e+01,7.138e+02,5.562e+02
164,6.544e+01,7.135e+02,5.565e+02
164,6.828e+01,7.139e+02,5.568e+02
164,7.112e+01,7.137e+02,5.569e+02
164,7.397e+01,7.138e+02,5.568e+02
164,7.682e+01,7.138e+02,5.564e+02
164,7.966e+01,7.136e+02,5.562e+02
164,8.251e+01,7.140e+02,5.562e+02
164,8.535e+01,7.134e+02,5.562e+02
164,8.820e+01,7.136e+02,5.563e+02
164,9.104e+01,7.138e+02,5.561e+02
164,9.389e+01,7.141e+02,5.561e+02
164,9.673e+01,7.141e+02,5.564e+02
164,9.958e+01,7.141e+02,5.564e+02
164,1.024e+02,7.145e+02,5.564e+02
164,1.053e+02,7.144e+02,5.567e+02
164,1.081e+02,7.141e+02,5.565e+02
164,1.110e+02,7.144e+02,5.568e+02
164,1.138e+02,7.139e+02,5.570e+02
164,1.166e+02,7.145e+02,5.576e+02
164,1.195e+02,7.142e+02,5.576e+02
164,1.223e+02,7.143e+02,5.576e+02
164,1.252e+02,7.145e+02,5.577e+02
164,1.280e+02,7.141e+02,5.580e+02
164,1.309e+02,7.142e+02,5.581e+02
164,1.337e+02,7.141e+02,5.582e+02
164,1.366e+02,7.138e+02,5.585e+02
164,1.394e+02,7.143e+02,5.584e+02
164,1.422e+02,7.141e+02,5.585e+02
164,1.451e+02,7.135e+02,5.583e+02
164,1.479e+02,7.139e+02,5.587e+02
164,1.508e+02,7.136e+02,5.587e+02
164,1.536e+02,7.136e+02,5.588e+02
164,1.565e+02,7.137e+02,5.589e+02
164,1.593e+02,7.136e+02,5.588e+02
164,1.622e+02,7.135e+02,5.588e+02
164,1.650e+02,7.131e+02,5.584e+02
164,1.679e+02,7.131e+02,5.583e+02
164,1.707e+02,7.130e+02,5.584e+02
164,1.735e+02,7.123e+02,5.581e+02
164,1.764e+02,7.117e+02,5.579e+02
164,1.792e+02,7.116e+02,5.580e+02
164,1.821e+02,7.114e+02,5.577e+02
164,1.849e+02,7.118e+02,5.574e+02
164,1.878e+02,7.114e+02,5.566e+02
164,1.906e+02,7.119e+02,5.565e+02
164,1.935e+02,7.123e+02,5.560e+02
164,1.963e+02,7.126e+02,5.559e+02
164,1.992e+02,7.129e+02,5.560e+02
164,2.020e+02,7.131e+02,5.557e+02
164,2.048e+02,7.132e+02,5.557e+02
164,2.077e+02,7.130e+02,5.555e+02
164,2.105e+02,7.129e+02,5.551e+02
164,2.134e+02,7.130e+02,5.549e+02
164,2.162e+02,7.131e+02,5.546e+02
164,2.191e+02,7.128e+02,5.545e+02
164,2.219e+02,7.130e+02,5.546e+02
164,2.248e+02,7.133e+02,5.543e+02
164,2.276e+02,7.134e+02,5.542e+02
164,2.304e+02,7.133e+02,5.539e+02
164,2.333e+02,7.135e+02,5.539e+02
164,2.361e+02,7.133e+02,5.540e+02
164,2.390e+02,7.131e+02,5.537e+02
164,2.418e+02,7.128e+02,5.533e+02
164,2.447e+02,7.129e+02,5.533e+02
164,2.475e+02,7.127e+02,5.533e+02
164,2.504e+02,7.129e+02,5.533e+02
164,2.532e+02,7.132e+02,5.531e+02
164,2.561e+02,7.130e+02,5.533e+02
164,2.589e+02,7.130e+02,5.534e+02
164,2.617e+02,7.129e+02,5.533e+02
164,2.646e+02,7.131e+02,5.534e+02
164,2.674e+02,7.131e+02,5.534e+02
164,2.703e+02,7.130e+02,5.530e+02
164,2.731e+02,7.130e+02,5.529e+02
164,2.760e+02,7.130e+02,5.528e+02
164,2.788e+02,7.133e+02,5.530e+02
164,2.817e+02,7.134e+02,5.526e+02
164,2.845e+02,7.133e+02,5.527e+02
164,2.873e+02,7.134e+02,5.531e+02
164,2.902e+02,7.133e+02,5.528e+02
164,2.930e+02,7.130e+02,5.525e+02
164,2.959e+02,7.131e+02,5.527e+02
164,2.987e+02,7.132e+02,5.530e+02
164,3.016e+02,7.134e+02,5.527e+02
164,3.044e+02,7.133e+02,5.525e+02
164,3.073e+02,7.135e+02,5.519e+02
164,3.101e+02,7.135e+02,5.515e+02
164,3.130e+02,7.136e+02,5.512e+02
164,3.158e+02,7.135e+02,5.508e+02
164,3.186e+02,7.135e+02,5.504e+02
164,3.215e+02,7.138e+02,5.499e+02
164,3.243e+02,7.142e+02,5.494e+02
164,3.272e+02,7.146e+02,5.487e+02
164,3.300e+02,7.150e+02,5.483e+02
164,3.329e+02,7.149e+02,5.483e+02
164,3.357e+02,7.145e+02,5.484e+02
164,3.386e+02,7.145e+02,5.483e+02
164,3.414e+02,7.146e+02,5.480e+02
164,3.442e+02,7.150e+02,5.481e+02
164,3.471e+02,7.151e+02,5.480e+02
164,3.499e+02,7.150e+02,5.480e+02
164,3.528e+02,7.156e+02,5.480e+02
164,3.556e+02,7.155e+02,5.478e+02
164,3.585e+02,7.158e+02,5.479e+02
164,3.613e+02,7.158e+02,5.480e+02
164,3.642e+02,7.159e+02,5.482e+02
164,3.670e+02,7.159e+02,5.480e+02
164,3.699e+02,7.159e+02,5.481e+02
164,3.727e+02,7.157e+02,5.482e+02
164,3.755e+02,7.154e+02,5.484e+02
164,3.784e+02,7.155e+02,5.485e+02
