CellID,Time(s),x(microns),y(microns)
64,2.845e+00,1.283e+01,2.675e+02
64,5.690e+00,1.198e+01,2.678e+02
64,8.535e+00,1.125e+01,2.678e+02
64,1.138e+01,1.081e+01,2.679e+02
64,1.423e+01,1.096e+01,2.678e+02
64,1.707e+01,1.117e+01,2.681e+02
64,1.992e+01,1.097e+01,2.681e+02
64,2.276e+01,1.085e+01,2.682e+02
64,2.561e+01,1.088e+01,2.683e+02
64,2.845e+01,1.109e+01,2.680e+02
64,3.130e+01,1.131e+01,2.682e+02
64,3.414e+01,1.131e+01,2.683e+02
64,3.698e+01,1.135e+01,2.682e+02
64,3.983e+01,1.141e+01,2.682e+02
64,4.268e+01,1.119e+01,2.686e+02
64,4.552e+01,1.110e+01,2.688e+02
64,4.837e+01,1.097e+01,2.687e+02
64,5.121e+01,1.076e+01,2.690e+02
64,5.406e+01,1.093e+01,2.683e+02
64,5.690e+01,1.083e+01,2.684e+02
64,5.975e+01,1.022e+01,2.682e+02
64,6.259e+01,1.034e+01,2.681e+02
64,6.544e+01,9.947e+00,2.680e+02
64,6.828e+01,1.012e+01,2.680e+02
64,7.112e+01,1.025e+01,2.681e+02
64,7.397e+01,9.709e+00,2.681e+02
64,7.682e+01,9.484e+00,2.680e+02
64,7.966e+01,9.702e+00,2.683e+02
64,8.251e+01,9.544e+00,2.681e+02
64,8.535e+01,9.283e+00,2.685e+02
64,8.820e+01,9.300e+00,2.685e+02
64,9.104e+01,9.618e+00,2.683e+02
64,9.389e+01,9.734e+00,2.682e+02
64,9.673e+01,9.441e+00,2.683e+02
64,9.958e+01,9.810e+00,2.682e+02
64,1.024e+02,9.936e+00,2.683e+02
64,1.053e+02,1.033e+01,2.679e+02
64,1.081e+02,1.072e+01,2.677e+02
64,1.110e+02,1.105e+01,2.682e+02
64,1.138e+02,1.110e+01,2.680e+02
64,1.166e+02,1.126e+01,2.681e+02
64,1.195e+02,1.105e+01,2.680e+02
64,1.223e+02,1.139e+01,2.681e+02
64,1.252e+02,1.161e+01,2.680e+02
64,1.280e+02,1.146e+01,2.682e+02
64,1.309e+02,1.094e+01,2.681e+02
64,1.337e+02,1.144e+01,2.681e+02
64,1.366e+02,1.115e+01,2.680e+02
64,1.394e+02,1.104e+01,2.673e+02
64,1.422e+02,1.111e+01,2.669e+02
64,1.451e+02,1.094e+01,2.662e+02
64,1.479e+02,1.074e+01,2.660e+02
64,1.508e+02,1.121e+01,2.650e+02
64,1.536e+02,1.583e+01,2.643e+02
64,1.565e+02,1.460e+01,2.642e+02
64,1.593e+02,1.470e+01,2.639e+02
64,1.622e+02,1.509e+01,2.640e+02
64,1.650e+02,1.542e+01,2.642e+02
64,1.679e+02,1.531e+01,2.640e+02
64,1.707e+02,1.516e+01,2.638e+02
64,1.735e+02,1.568e+01,2.638e+02
64,1.764e+02,1.602e+01,2.642e+02
64,1.792e+02,1.621e+01,2.637e+02
64,1.821e+02,1.628e+01,2.637e+02
64,1.849e+02,1.673e+01,2.637e+02
64,1.878e+02,1.683e+01,2.636e+02
64,1.906e+02,1.753e+01,2.639e+02
64,1.935e+02,1.812e+01,2.638e+02
64,1.963e+02,1.834e+01,2.639e+02
64,1.992e+02,1.844e+01,2.637e+02
64,2.020e+02,1.819e+01,2.634e+02
64,2.048e+02,1.867e+01,2.638e+02
64,2.077e+02,1.848e+01,2.638e+02
64,2.105e+02,1.804e+01,2.634e+02
64,2.134e+02,1.837e+01,2.635e+02
