CellID,Time(s),x(microns),y(microns)
127,2.845e+00,4.032e+02,9.228e+02
127,5.690e+00,4.029e+02,9.229e+02
127,8.535e+00,4.029e+02,9.226e+02
127,1.138e+01,4.027e+02,9.225e+02
127,1.423e+01,4.024e+02,9.225e+02
127,1.707e+01,4.025e+02,9.224e+02
127,1.992e+01,4.019e+02,9.223e+02
127,2.276e+01,4.015e+02,9.216e+02
127,2.561e+01,4.010e+02,9.213e+02
127,2.845e+01,4.009e+02,9.211e+02
127,3.130e+01,4.006e+02,9.207e+02
127,3.414e+01,4.003e+02,9.203e+02
127,3.698e+01,3.998e+02,9.195e+02
127,3.983e+01,3.995e+02,9.191e+02
127,4.268e+01,3.994e+02,9.187e+02
127,4.552e+01,3.991e+02,9.184e+02
127,4.837e+01,3.987e+02,9.180e+02
127,5.121e+01,3.983e+02,9.174e+02
127,5.406e+01,3.981e+02,9.171e+02
127,5.690e+01,3.977e+02,9.168e+02
127,5.975e+01,3.977e+02,9.164e+02
127,6.259e+01,3.971e+02,9.164e+02
127,6.544e+01,3.967e+02,9.160e+02
127,6.828e+01,3.961e+02,9.155e+02
127,7.112e+01,3.955e+02,9.149e+02
127,7.397e+01,3.955e+02,9.143e+02
127,7.682e+01,3.951e+02,9.142e+02
127,7.966e+01,3.949e+02,9.142e+02
127,8.251e+01,3.943e+02,9.140e+02
127,8.535e+01,3.939e+02,9.137e+02
127,8.820e+01,3.944e+02,9.138e+02
127,9.104e+01,3.944e+02,9.136e+02
127,9.389e+01,3.940e+02,9.131e+02
127,9.673e+01,3.943e+02,9.133e+02
127,9.958e+01,3.940e+02,9.130e+02
127,1.024e+02,3.940e+02,9.127e+02
127,1.053e+02,3.924e+02,9.128e+02
127,1.195e+02,3.903e+02,9.105e+02
127,1.223e+02,3.902e+02,9.098e+02
127,1.252e+02,3.901e+02,9.092e+02
127,1.280e+02,3.902e+02,9.089e+02
127,1.309e+02,3.900e+02,9.083e+02
127,1.337e+02,3.897e+02,9.081e+02
127,1.366e+02,3.897e+02,9.077e+02
127,1.394e+02,3.895e+02,9.073e+02
127,1.422e+02,3.895e+02,9.072e+02
127,1.451e+02,3.892e+02,9.071e+02
127,1.479e+02,3.884e+02,9.072e+02
127,1.508e+02,3.887e+02,9.071e+02
127,1.536e+02,3.879e+02,9.071e+02
127,1.565e+02,3.877e+02,9.071e+02
127,1.593e+02,3.870e+02,9.076e+02
127,1.821e+02,3.844e+02,9.025e+02
127,1.849e+02,3.841e+02,9.028e+02
127,1.906e+02,3.829e+02,9.019e+02
127,1.935e+02,3.824e+02,9.011e+02
127,1.963e+02,3.825e+02,9.004e+02
127,1.992e+02,3.814e+02,9.006e+02
127,2.020e+02,3.817e+02,8.999e+02
127,2.077e+02,3.814e+02,9.001e+02
127,2.162e+02,3.812e+02,8.984e+02
127,2.191e+02,3.810e+02,8.989e+02
127,2.219e+02,3.799e+02,8.982e+02
127,2.248e+02,3.798e+02,8.977e+02
127,2.304e+02,3.784e+02,8.975e+02
148,2.845e+00,4.502e+02,1.824e+02
148,5.690e+00,4.502e+02,1.824e+02
148,8.535e+00,4.502e+02,1.821e+02
