CellID,Time(s),x(microns),y(microns)
64,2.845e+00,1.533e+03,8.370e+02
64,5.690e+00,1.533e+03,8.373e+02
64,8.535e+00,1.534e+03,8.374e+02
64,1.138e+01,1.534e+03,8.376e+02
64,1.423e+01,1.533e+03,8.375e+02
64,1.707e+01,1.533e+03,8.377e+02
64,1.992e+01,1.533e+03,8.377e+02
64,2.276e+01,1.533e+03,8.377e+02
64,2.561e+01,1.533e+03,8.379e+02
64,2.845e+01,1.533e+03,8.379e+02
64,3.130e+01,1.533e+03,8.379e+02
64,3.414e+01,1.533e+03,8.386e+02
64,3.698e+01,1.533e+03,8.390e+02
64,3.983e+01,1.533e+03,8.398e+02
64,4.268e+01,1.533e+03,8.401e+02
64,4.552e+01,1.534e+03,8.402e+02
64,4.837e+01,1.534e+03,8.403e+02
64,5.121e+01,1.534e+03,8.406e+02
64,5.406e+01,1.534e+03,8.408e+02
64,5.690e+01,1.534e+03,8.414e+02
64,5.975e+01,1.534e+03,8.418e+02
64,6.259e+01,1.535e+03,8.420e+02
64,6.544e+01,1.535e+03,8.418e+02
64,6.828e+01,1.535e+03,8.419e+02
64,7.112e+01,1.535e+03,8.422e+02
64,7.397e+01,1.534e+03,8.419e+02
64,7.682e+01,1.535e+03,8.434e+02
64,7.966e+01,1.535e+03,8.441e+02
64,8.251e+01,1.535e+03,8.444e+02
64,8.535e+01,1.535e+03,8.450e+02
64,8.820e+01,1.535e+03,8.453e+02
64,9.104e+01,1.535e+03,8.452e+02
64,9.389e+01,1.535e+03,8.453e+02
64,9.673e+01,1.534e+03,8.450e+02
64,9.958e+01,1.534e+03,8.447e+02
64,1.024e+02,1.534e+03,8.449e+02
64,1.053e+02,1.534e+03,8.451e+02
64,1.081e+02,1.535e+03,8.453e+02
64,1.110e+02,1.535e+03,8.457e+02
64,1.138e+02,1.536e+03,8.466e+02
64,1.166e+02,1.536e+03,8.473e+02
64,1.195e+02,1.536e+03,8.487e+02
64,1.223e+02,1.536e+03,8.491e+02
64,1.252e+02,1.537e+03,8.503e+02
64,1.280e+02,1.537e+03,8.503e+02
64,1.309e+02,1.537e+03,8.502e+02
64,1.337e+02,1.537e+03,8.507e+02
64,1.366e+02,1.537e+03,8.506e+02
64,1.394e+02,1.537e+03,8.505e+02
64,1.422e+02,1.537e+03,8.503e+02
64,1.451e+02,1.537e+03,8.503e+02
64,1.479e+02,1.538e+03,8.512e+02
64,1.508e+02,1.538e+03,8.512e+02
64,1.536e+02,1.538e+03,8.513e+02
64,1.565e+02,1.538e+03,8.514e+02
64,1.593e+02,1.539e+03,8.518e+02
64,1.622e+02,1.539e+03,8.522e+02
64,1.650e+02,1.539e+03,8.520e+02
64,1.679e+02,1.540e+03,8.532e+02
64,1.707e+02,1.541e+03,8.537e+02
64,1.735e+02,1.541e+03,8.541e+02
64,1.764e+02,1.541e+03,8.545e+02
64,1.792e+02,1.541e+03,8.546e+02
64,1.821e+02,1.541e+03,8.545e+02
64,1.849e+02,1.541e+03,8.545e+02
64,1.878e+02,1.541e+03,8.544e+02
64,1.906e+02,1.542e+03,8.544e+02
64,1.935e+02,1.542e+03,8.544e+02
64,1.963e+02,1.542e+03,8.543e+02
64,1.992e+02,1.542e+03,8.545e+02
64,2.020e+02,1.542e+03,8.547e+02
64,2.048e+02,1.542e+03,8.550e+02
64,2.077e+02,1.542e+03,8.558e+02
70,2.845e+00,1.239e+03,5.833e+02
70,5.690e+00,1.239e+03,5.831e+02
70,8.535e+00,1.238e+03,5.825e+02
70,1.138e+01,1.238e+03,5.821e+02
70,1.423e+01,1.237e+03,5.813e+02
70,1.707e+01,1.237e+03,5.807e+02
70,1.992e+01,1.237e+03,5.805e+02
70,2.276e+01,1.236e+03,5.801e+02
70,2.561e+01,1.236e+03,5.800e+02
70,2.845e+01,1.235e+03,5.799e+02
70,3.130e+01,1.234e+03,5.794e+02
70,3.414e+01,1.234e+03,5.792e+02
70,3.698e+01,1.234e+03,5.789e+02
70,3.983e+01,1.233e+03,5.782e+02
70,4.268e+01,1.233e+03,5.780e+02
70,4.552e+01,1.232e+03,5.776e+02
70,4.837e+01,1.231e+03,5.774e+02
70,5.121e+01,1.230e+03,5.770e+02
70,5.406e+01,1.229e+03,5.764e+02
70,5.690e+01,1.228e+03,5.757e+02
70,5.975e+01,1.227e+03,5.755e+02
70,6.259e+01,1.227e+03,5.754e+02
70,6.544e+01,1.227e+03,5.750e+02
